Status,Site,Station,Species,treatment,cover,DateTimeOriginal,Date,Time,nTime,Cam_days,sun_time_minutes
Persecuted,Capertee,Cam24,Fox,Persecuted,High,11/6/14 23:36,11/6/14,23:36:46,0.98,140,0.98
Persecuted,Capertee,Cam24,Fox,Persecuted,High,23/7/14 23:52,23/7/14,23:52:49,1,140,1
Persecuted,Capertee,Cam24,Fox,Persecuted,High,23/7/14 23:52,23/7/14,23:52:50,1,140,1
Persecuted,Capertee,Cam25,Fox,Persecuted,High,24/5/14 2:04,24/5/14,2:04:50,0.09,92,0.08
Persecuted,Capertee,Cam25,Fox,Persecuted,High,24/5/14 2:04,24/5/14,2:04:51,0.09,92,0.08
Persecuted,Capertee,Cam25,Fox,Persecuted,High,29/5/14 2:39,29/5/14,2:39:28,0.11,92,0.1
Persecuted,Capertee,Cam25,Fox,Persecuted,High,29/5/14 2:39,29/5/14,2:39:29,0.11,92,0.1
Persecuted,Capertee,Cam25,Dingo,Persecuted,High,20/8/14 9:38,20/8/14,9:38:49,0.4,92,0.38
Persecuted,Capertee,Cam25,Dingo,Persecuted,High,20/8/14 9:38,20/8/14,9:38:50,0.4,92,0.38
Persecuted,Capertee,Cam25,Fox,Persecuted,High,11/7/14 10:12,11/7/14,10:12:51,0.43,92,0.41
Persecuted,Capertee,Cam25,Fox,Persecuted,High,11/7/14 10:12,11/7/14,10:12:52,0.43,92,0.41
Persecuted,Capertee,Cam25,Fox,Persecuted,High,12/7/14 16:31,12/7/14,16:31:13,0.69,92,0.72
Persecuted,Capertee,Cam25,Fox,Persecuted,High,12/7/14 16:31,12/7/14,16:31:14,0.69,92,0.72
Persecuted,Capertee,Cam25,Fox,Persecuted,High,13/6/14 17:52,13/6/14,17:52:33,0.74,92,0.78
Persecuted,Capertee,Cam25,Fox,Persecuted,High,13/6/14 17:52,13/6/14,17:52:34,0.74,92,0.78
Persecuted,Capertee,Cam25,Fox,Persecuted,High,31/7/14 19:38,31/7/14,19:38:18,0.82,92,0.84
Persecuted,Capertee,Cam25,Fox,Persecuted,High,31/7/14 19:38,31/7/14,19:38:19,0.82,92,0.84
Persecuted,Capertee,Cam25,Fox,Persecuted,High,31/7/14 19:38,31/7/14,19:38:20,0.82,92,0.84
Persecuted,Capertee,Cam25,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:10,0.84,92,0.86
Persecuted,Capertee,Cam25,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:11,0.84,92,0.86
Persecuted,Capertee,Cam25,Fox,Persecuted,High,6/6/14 23:50,6/6/14,23:50:09,0.99,92,0.99
Persecuted,Capertee,Cam25,Fox,Persecuted,High,6/6/14 23:50,6/6/14,23:50:10,0.99,92,0.99
Persecuted,Capertee,Cam26,Fox,Persecuted,High,15/7/14 4:57,15/7/14,4:57:00,0.21,141,0.18
Persecuted,Capertee,Cam26,Fox,Persecuted,High,15/7/14 4:57,15/7/14,4:57:01,0.21,141,0.18
Persecuted,Capertee,Cam26,Fox,Persecuted,High,15/7/14 4:57,15/7/14,4:57:02,0.21,141,0.18
Persecuted,Capertee,Cam26,Fox,Persecuted,High,8/6/14 18:49,8/6/14,18:49:03,0.78,141,0.81
Persecuted,Capertee,Cam26,Fox,Persecuted,High,8/6/14 18:49,8/6/14,18:49:04,0.78,141,0.81
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:25,16/6/14,19:25:34,0.81,141,0.84
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:25,16/6/14,19:25:35,0.81,141,0.84
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:26,16/6/14,19:26:01,0.81,141,0.84
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:26,16/6/14,19:26:02,0.81,141,0.84
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:41,16/6/14,19:41:22,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:41,16/6/14,19:41:23,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:43,16/6/14,19:43:34,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/6/14 19:43,16/6/14,19:43:35,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,8/6/14 19:35,8/6/14,19:35:36,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,8/6/14 19:35,8/6/14,19:35:37,0.82,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,11/5/14 19:55,11/5/14,19:55:16,0.83,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,11/5/14 19:55,11/5/14,19:55:17,0.83,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,11/5/14 19:55,11/5/14,19:55:18,0.83,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,22/6/14 20:01,22/6/14,20:01:48,0.83,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,22/6/14 20:01,22/6/14,20:01:49,0.83,141,0.85
Persecuted,Capertee,Cam26,Fox,Persecuted,High,24/6/14 20:15,24/6/14,20:15:13,0.84,141,0.86
Persecuted,Capertee,Cam26,Fox,Persecuted,High,24/6/14 20:15,24/6/14,20:15:14,0.84,141,0.86
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/7/14 20:20,16/7/14,20:20:23,0.85,141,0.87
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/7/14 20:20,16/7/14,20:20:24,0.85,141,0.87
Persecuted,Capertee,Cam26,Fox,Persecuted,High,16/7/14 20:20,16/7/14,20:20:25,0.85,141,0.87
Persecuted,Capertee,Cam26,Fox,Persecuted,High,12/6/14 22:13,12/6/14,22:13:35,0.93,141,0.94
Persecuted,Capertee,Cam26,Fox,Persecuted,High,12/6/14 22:13,12/6/14,22:13:36,0.93,141,0.94
Persecuted,Capertee,Cam27,Fox,Persecuted,High,28/6/14 1:39,28/6/14,1:39:57,0.07,117,0.06
Persecuted,Capertee,Cam27,Fox,Persecuted,High,28/6/14 1:40,28/6/14,1:40:00,0.07,117,0.06
Persecuted,Capertee,Cam27,Fox,Persecuted,High,30/6/14 3:11,30/6/14,3:11:56,0.13,117,0.11
Persecuted,Capertee,Cam27,Fox,Persecuted,High,30/6/14 3:11,30/6/14,3:11:57,0.13,117,0.11
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 5:31,6/7/14,5:31:43,0.23,117,0.19
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 5:31,6/7/14,5:31:44,0.23,117,0.19
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 5:32,6/7/14,5:32:36,0.23,117,0.19
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 5:32,6/7/14,5:32:37,0.23,117,0.19
Persecuted,Capertee,Cam27,Fox,Persecuted,High,4/7/14 5:51,4/7/14,5:51:25,0.24,117,0.2
Persecuted,Capertee,Cam27,Fox,Persecuted,High,4/7/14 5:51,4/7/14,5:51:26,0.24,117,0.2
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 16:28,6/7/14,16:28:25,0.69,117,0.72
Persecuted,Capertee,Cam27,Fox,Persecuted,High,6/7/14 16:28,6/7/14,16:28:26,0.69,117,0.72
Persecuted,Capertee,Cam27,Fox,Persecuted,High,7/9/14 18:06,7/9/14,18:06:39,0.75,117,0.75
Persecuted,Capertee,Cam27,Fox,Persecuted,High,7/9/14 18:06,7/9/14,18:06:40,0.75,117,0.75
Persecuted,Capertee,Cam27,Fox,Persecuted,High,23/7/14 18:30,23/7/14,18:30:01,0.77,117,0.8
Persecuted,Capertee,Cam27,Fox,Persecuted,High,23/7/14 18:30,23/7/14,18:30:02,0.77,117,0.8
Persecuted,Capertee,Cam27,Fox,Persecuted,High,12/9/14 20:09,12/9/14,20:09:09,0.84,117,0.84
Persecuted,Capertee,Cam27,Fox,Persecuted,High,12/9/14 20:09,12/9/14,20:09:10,0.84,117,0.84
Persecuted,Capertee,Cam27,Fox,Persecuted,High,8/8/14 23:47,8/8/14,23:47:06,0.99,117,0.99
Persecuted,Capertee,Cam27,Fox,Persecuted,High,8/8/14 23:47,8/8/14,23:47:07,0.99,117,0.99
Persecuted,Capertee,Cam28,Fox,Persecuted,High,11/5/14 4:01,11/5/14,4:01:56,0.17,59,0.15
Persecuted,Capertee,Cam28,Fox,Persecuted,High,11/5/14 4:01,11/5/14,4:01:57,0.17,59,0.15
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,12/5/14 11:50,12/5/14,11:50:44,0.49,59,0.49
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,12/5/14 11:50,12/5/14,11:50:45,0.49,59,0.49
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:10,4/7/14,16:10:47,0.67,59,0.7
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:10,4/7/14,16:10:48,0.67,59,0.7
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:10,4/7/14,16:10:49,0.67,59,0.7
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:18,4/7/14,16:18:12,0.68,59,0.71
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:18,4/7/14,16:18:13,0.68,59,0.71
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:18,4/7/14,16:18:56,0.68,59,0.71
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:19,4/7/14,16:19:00,0.68,59,0.71
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:39,4/7/14,16:39:57,0.69,59,0.72
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:39,4/7/14,16:39:58,0.69,59,0.72
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:40,4/7/14,16:40:19,0.69,59,0.72
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 16:40,4/7/14,16:40:20,0.69,59,0.72
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:02,4/7/14,17:02:39,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:02,4/7/14,17:02:40,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:03,4/7/14,17:03:00,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:03,4/7/14,17:03:01,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:03,4/7/14,17:03:46,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:03,4/7/14,17:03:47,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:04,4/7/14,17:04:11,0.71,59,0.74
Persecuted,Capertee,Cam28,Dingo,Persecuted,High,4/7/14 17:04,4/7/14,17:04:12,0.71,59,0.74
Persecuted,Capertee,Cam28,Fox,Persecuted,High,3/5/14 21:01,3/5/14,21:01:03,0.88,59,0.9
Persecuted,Capertee,Cam28,Fox,Persecuted,High,3/5/14 21:01,3/5/14,21:01:04,0.88,59,0.9
Persecuted,Capertee,Cam28,Fox,Persecuted,High,3/5/14 21:01,3/5/14,21:01:05,0.88,59,0.9
Persecuted,Capertee,Cam28,Fox,Persecuted,High,12/5/14 22:08,12/5/14,22:08:10,0.92,59,0.93
Persecuted,Capertee,Cam28,Fox,Persecuted,High,12/5/14 22:08,12/5/14,22:08:11,0.92,59,0.93
Persecuted,Capertee,Cam3,Fox,Persecuted,High,15/6/14 0:24,15/6/14,0:24:03,0.02,141,0.02
Persecuted,Capertee,Cam3,Fox,Persecuted,High,15/6/14 0:24,15/6/14,0:24:04,0.02,141,0.02
Persecuted,Capertee,Cam3,Fox,Persecuted,High,4/6/14 1:03,4/6/14,1:03:15,0.04,141,0.03
Persecuted,Capertee,Cam3,Fox,Persecuted,High,4/6/14 1:03,4/6/14,1:03:16,0.04,141,0.03
Persecuted,Capertee,Cam3,Fox,Persecuted,High,18/6/14 17:11,18/6/14,17:11:31,0.72,141,0.76
Persecuted,Capertee,Cam3,Fox,Persecuted,High,18/6/14 17:11,18/6/14,17:11:32,0.72,141,0.76
Persecuted,Capertee,Cam3,Fox,Persecuted,High,18/6/14 17:11,18/6/14,17:11:33,0.72,141,0.76
Persecuted,Capertee,Cam3,Fox,Persecuted,High,12/9/14 18:56,12/9/14,18:56:01,0.79,141,0.79
Persecuted,Capertee,Cam3,Fox,Persecuted,High,12/9/14 18:56,12/9/14,18:56:02,0.79,141,0.79
Persecuted,Capertee,Cam3,Fox,Persecuted,High,8/7/14 19:09,8/7/14,19:09:47,0.8,141,0.82
Persecuted,Capertee,Cam3,Fox,Persecuted,High,8/7/14 19:09,8/7/14,19:09:48,0.8,141,0.82
Persecuted,Capertee,Cam3,Fox,Persecuted,High,9/8/14 20:11,9/8/14,20:11:42,0.84,141,0.85
Persecuted,Capertee,Cam3,Fox,Persecuted,High,9/8/14 20:11,9/8/14,20:11:43,0.84,141,0.85
Persecuted,Capertee,Cam30,Fox,Persecuted,High,15/8/14 17:50,15/8/14,17:50:26,0.74,55,0.76
Persecuted,Capertee,Cam30,Fox,Persecuted,High,15/8/14 17:50,15/8/14,17:50:27,0.74,55,0.76
Persecuted,Capertee,Cam30,Fox,Persecuted,High,15/8/14 17:50,15/8/14,17:50:43,0.74,55,0.76
Persecuted,Capertee,Cam30,Fox,Persecuted,High,15/8/14 17:50,15/8/14,17:50:44,0.74,55,0.76
Persecuted,Capertee,Cam30,Fox,Persecuted,High,4/9/14 19:17,4/9/14,19:17:55,0.8,55,0.8
Persecuted,Capertee,Cam30,Fox,Persecuted,High,4/9/14 19:17,4/9/14,19:17:56,0.8,55,0.8
Persecuted,Capertee,Cam30,Fox,Persecuted,High,7/9/14 19:24,7/9/14,19:24:25,0.81,55,0.81
Persecuted,Capertee,Cam30,Fox,Persecuted,High,7/9/14 19:24,7/9/14,19:24:26,0.81,55,0.81
Persecuted,Capertee,Cam30,Fox,Persecuted,High,24/8/14 20:11,24/8/14,20:11:14,0.84,55,0.85
Persecuted,Capertee,Cam30,Fox,Persecuted,High,24/8/14 20:11,24/8/14,20:11:15,0.84,55,0.85
Persecuted,Capertee,Cam4,Dingo,Persecuted,High,4/9/14 9:43,4/9/14,9:43:12,0.41,115,0.41
Persecuted,Capertee,Cam5,Fox,Persecuted,High,18/7/14 1:32,18/7/14,1:32:01,0.06,140,0.05
Persecuted,Capertee,Cam5,Fox,Persecuted,High,18/7/14 1:32,18/7/14,1:32:02,0.06,140,0.05
Persecuted,Capertee,Cam5,Fox,Persecuted,High,6/7/14 4:24,6/7/14,4:24:33,0.18,140,0.15
Persecuted,Capertee,Cam5,Fox,Persecuted,High,6/7/14 4:24,6/7/14,4:24:34,0.18,140,0.15
Persecuted,Capertee,Cam5,Fox,Persecuted,High,6/7/14 4:25,6/7/14,4:25:01,0.18,140,0.15
Persecuted,Capertee,Cam5,Fox,Persecuted,High,6/7/14 4:25,6/7/14,4:25:02,0.18,140,0.15
Persecuted,Capertee,Cam5,Fox,Persecuted,High,3/9/14 5:23,3/9/14,5:23:07,0.22,140,0.22
Persecuted,Capertee,Cam5,Fox,Persecuted,High,3/9/14 5:23,3/9/14,5:23:08,0.22,140,0.22
Persecuted,Capertee,Cam5,Fox,Persecuted,High,18/6/14 8:22,18/6/14,8:22:11,0.35,140,0.32
Persecuted,Capertee,Cam5,Fox,Persecuted,High,18/6/14 8:22,18/6/14,8:22:12,0.35,140,0.32
Persecuted,Capertee,Cam5,Fox,Persecuted,High,17/6/14 18:51,17/6/14,18:51:58,0.79,140,0.82
Persecuted,Capertee,Cam5,Fox,Persecuted,High,17/6/14 18:52,17/6/14,18:52:00,0.79,140,0.82
Persecuted,Capertee,Cam5,Fox,Persecuted,High,17/6/14 18:52,17/6/14,18:52:01,0.79,140,0.82
Persecuted,Capertee,Cam5,Fox,Persecuted,High,28/5/14 20:31,28/5/14,20:31:05,0.85,140,0.87
Persecuted,Capertee,Cam5,Fox,Persecuted,High,28/5/14 20:31,28/5/14,20:31:06,0.85,140,0.87
Persecuted,Capertee,Cam5,Fox,Persecuted,High,28/5/14 20:31,28/5/14,20:31:07,0.85,140,0.87
Persecuted,Capertee,Cam5,Fox,Persecuted,High,20/8/14 22:13,20/8/14,22:13:38,0.93,140,0.93
Persecuted,Capertee,Cam5,Fox,Persecuted,High,20/8/14 22:13,20/8/14,22:13:39,0.93,140,0.93
Persecuted,Capertee,Cam6,Fox,Persecuted,High,12/7/14 1:00,12/7/14,1:00:39,0.04,141,0.03
Persecuted,Capertee,Cam6,Fox,Persecuted,High,12/7/14 1:00,12/7/14,1:00:40,0.04,141,0.03
Persecuted,Capertee,Cam6,Fox,Persecuted,High,15/7/14 2:22,15/7/14,2:22:36,0.1,141,0.08
Persecuted,Capertee,Cam6,Fox,Persecuted,High,15/7/14 2:22,15/7/14,2:22:37,0.1,141,0.08
Persecuted,Capertee,Cam6,Fox,Persecuted,High,11/7/14 5:35,11/7/14,5:35:33,0.23,141,0.19
Persecuted,Capertee,Cam6,Fox,Persecuted,High,11/7/14 5:35,11/7/14,5:35:34,0.23,141,0.19
Persecuted,Capertee,Cam6,Dingo,Persecuted,High,17/6/14 20:20,17/6/14,20:20:55,0.85,141,0.87
Persecuted,Capertee,Cam6,Dingo,Persecuted,High,17/6/14 20:20,17/6/14,20:20:56,0.85,141,0.87
Persecuted,Capertee,Cam6,Fox,Persecuted,High,30/7/14 23:37,30/7/14,23:37:13,0.98,141,0.98
Persecuted,Capertee,Cam6,Fox,Persecuted,High,30/7/14 23:37,30/7/14,23:37:14,0.98,141,0.98
Persecuted,Capertee,Cam6,Fox,Persecuted,High,30/7/14 23:37,30/7/14,23:37:15,0.98,141,0.98
Persecuted,Capertee,Cam6,Fox,Persecuted,High,10/6/14 23:33,10/6/14,23:33:50,0.98,141,0.98
Persecuted,Capertee,Cam6,Fox,Persecuted,High,10/6/14 23:33,10/6/14,23:33:51,0.98,141,0.98
Persecuted,Capertee,Cam7,Fox,Persecuted,High,21/5/14 0:26,21/5/14,0:26:11,0.02,84,0.02
Persecuted,Capertee,Cam7,Fox,Persecuted,High,21/5/14 0:26,21/5/14,0:26:12,0.02,84,0.02
Persecuted,Capertee,Cam7,Fox,Persecuted,High,20/5/14 1:56,20/5/14,1:56:16,0.08,84,0.07
Persecuted,Capertee,Cam7,Fox,Persecuted,High,20/5/14 1:56,20/5/14,1:56:17,0.08,84,0.07
Persecuted,Capertee,Cam7,Fox,Persecuted,High,21/5/14 2:02,21/5/14,2:02:36,0.09,84,0.08
Persecuted,Capertee,Cam7,Fox,Persecuted,High,7/5/14 2:06,7/5/14,2:06:57,0.09,84,0.08
Persecuted,Capertee,Cam7,Fox,Persecuted,High,7/5/14 2:06,7/5/14,2:06:58,0.09,84,0.08
Persecuted,Capertee,Cam7,Fox,Persecuted,High,10/5/14 3:07,10/5/14,3:07:12,0.13,84,0.12
Persecuted,Capertee,Cam7,Fox,Persecuted,High,10/5/14 3:07,10/5/14,3:07:13,0.13,84,0.12
Persecuted,Capertee,Cam7,Fox,Persecuted,High,10/5/14 3:07,10/5/14,3:07:14,0.13,84,0.12
Persecuted,Capertee,Cam7,Dingo,Persecuted,High,4/5/14 8:15,4/5/14,8:15:07,0.34,84,0.32
Persecuted,Capertee,Cam7,Dingo,Persecuted,High,4/5/14 8:15,4/5/14,8:15:08,0.34,84,0.32
Persecuted,Capertee,Cam7,Fox,Persecuted,High,12/5/14 9:32,12/5/14,9:32:41,0.4,84,0.39
Persecuted,Capertee,Cam7,Fox,Persecuted,High,12/5/14 9:32,12/5/14,9:32:42,0.4,84,0.39
Persecuted,Capertee,Cam7,Cat,Persecuted,High,3/5/14 9:56,3/5/14,9:56:31,0.41,84,0.4
Persecuted,Capertee,Cam7,Cat,Persecuted,High,3/5/14 9:56,3/5/14,9:56:32,0.41,84,0.4
Persecuted,Capertee,Cam7,Dingo,Persecuted,High,16/5/14 12:25,16/5/14,12:25:53,0.52,84,0.53
Persecuted,Capertee,Cam7,Dingo,Persecuted,High,16/5/14 12:25,16/5/14,12:25:54,0.52,84,0.53
Persecuted,Capertee,Cam7,Fox,Persecuted,High,5/5/14 13:56,5/5/14,13:56:35,0.58,84,0.59
Persecuted,Capertee,Cam7,Fox,Persecuted,High,5/5/14 13:56,5/5/14,13:56:36,0.58,84,0.59
Persecuted,Capertee,Cam7,Fox,Persecuted,High,30/4/14 15:26,30/4/14,15:26:16,0.64,84,0.65
Persecuted,Capertee,Cam7,Fox,Persecuted,High,30/4/14 15:26,30/4/14,15:26:17,0.64,84,0.65
Persecuted,Capertee,Cam7,Fox,Persecuted,High,14/5/14 17:28,14/5/14,17:28:18,0.73,84,0.76
Persecuted,Capertee,Cam7,Fox,Persecuted,High,14/5/14 17:28,14/5/14,17:28:19,0.73,84,0.76
Persecuted,Capertee,Cam7,Fox,Persecuted,High,14/5/14 17:28,14/5/14,17:28:40,0.73,84,0.76
Persecuted,Capertee,Cam8,Fox,Persecuted,High,4/6/14 0:14,4/6/14,0:14:17,0.01,122,0.01
Persecuted,Capertee,Cam8,Fox,Persecuted,High,4/6/14 0:14,4/6/14,0:14:18,0.01,122,0.01
Persecuted,Capertee,Cam8,Fox,Persecuted,High,3/6/14 17:47,3/6/14,17:47:12,0.74,122,0.78
Persecuted,Capertee,Cam8,Fox,Persecuted,High,3/6/14 17:47,3/6/14,17:47:13,0.74,122,0.78
Persecuted,Capertee,Cam8,Fox,Persecuted,High,22/8/14 19:55,22/8/14,19:55:04,0.83,122,0.84
Persecuted,Capertee,Cam8,Fox,Persecuted,High,22/8/14 19:55,22/8/14,19:55:05,0.83,122,0.84
Persecuted,Capertee,Cam8,Fox,Persecuted,High,22/8/14 19:55,22/8/14,19:55:06,0.83,122,0.84
Persecuted,Capertee,Cam8,Cat,Persecuted,High,27/8/14 23:18,27/8/14,23:18:43,0.97,122,0.97
Persecuted,Capertee,Cam8,Cat,Persecuted,High,27/8/14 23:18,27/8/14,23:18:44,0.97,122,0.97
Persecuted,Capertee,Cam8,Fox,Persecuted,High,7/9/14 23:53,7/9/14,23:53:48,1,122,1
Persecuted,Capertee,Cam8,Fox,Persecuted,High,7/9/14 23:53,7/9/14,23:53:49,1,122,1
Persecuted,Capertee,Cam8,Fox,Persecuted,High,7/9/14 23:53,7/9/14,23:53:50,1,122,1
Persecuted,Cobar,1,Fox,Absent,Low,12/6/16 7:13,12/6/16,7:13:29,0.3,61,0.25
Persecuted,Cobar,2,Fox,Absent,Low,10/6/15 19:19,10/6/15,19:19:08,0.8,130,0.82
Persecuted,Cobar,2,Fox,Absent,Low,10/6/15 19:19,10/6/15,19:19:09,0.8,54,0.82
Persecuted,Cobar,2,Fox,Absent,Low,10/6/15 19:19,10/6/15,19:19:08,0.8,54,0.82
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:09,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:10,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:18,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:19,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:42,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:43,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:51,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 0:49,19/6/15,0:49:52,0.03,81,0.02
Persecuted,Cobar,3,Fox,Absent,Low,13/7/15 6:35,13/7/15,6:35:39,0.27,81,0.22
Persecuted,Cobar,3,Fox,Absent,Low,13/7/15 6:35,13/7/15,6:35:40,0.27,81,0.22
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 7:09,28/5/15,7:09:18,0.3,41,0.26
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 7:09,28/5/15,7:09:19,0.3,41,0.26
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 7:09,28/5/15,7:09:19,0.3,41,0.26
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 7:09,28/5/15,7:09:18,0.3,81,0.26
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 7:09,28/5/15,7:09:19,0.3,81,0.26
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:12,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:23,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:36,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:37,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:38,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:21,30/5/15,7:21:22,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:21,30/5/15,7:21:23,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:11,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,30/5/15 7:20,30/5/15,7:20:11,0.31,81,0.27
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:14,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:14,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:15,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:14,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:15,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:20,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,11/6/15 18:12,11/6/15,18:12:21,0.76,81,0.78
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:02,0.78,41,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:02,0.78,41,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:03,0.78,41,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:02,0.78,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:03,0.78,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:12,0.78,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:13,0.78,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:14,0.78,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:25,0.79,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,28/5/15 18:50,28/5/15,18:50:26,0.79,81,0.8
Persecuted,Cobar,3,Fox,Absent,Low,19/6/15 19:32,19/6/15,19:32:20,0.81,81,0.83
