site,fullrep,species,uevent,totbit,totmsbit,grpsiz,posi,indfeeding
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,6_7",9,2.43192135,3,2,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,9_1",15,4.05320225,3,2,3
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_4",5,1.351067417,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_5",20,5.404269667,3,3,3
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_3",5,1.351067417,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,4_2",5,1.351067417,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,5_4",7,1.891494383,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,6_3",2,0.540426967,3,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,7_3",11,2.972348317,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,9_2",7,1.891494383,3,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,10_1",3,0.81064045,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,10_3",8,2.161707867,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,12_2",7,1.891494383,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_4",10,2.702134833,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_5",38,10.26811237,3,4,3
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_8",8,2.161707867,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,3_4",19,5.134056183,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,3_7",10,2.702134833,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,4_3",5,1.351067417,3,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,4_4",3,0.81064045,3,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,7_3",10,2.702134833,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,7_6",2,0.540426967,3,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,9_2",4,1.080853933,3,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,7_2",5,1.351067417,3,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,7_3",7,1.891494383,3,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,8_2",4,1.080853933,3,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,8_4",3,0.81064045,3,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,1_1",9,2.43192135,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,1_4",8,2.161707867,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,10_2",10,2.702134833,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,10_3",7,1.891494383,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_10",3,0.81064045,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_11",5,1.351067417,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_2",6,1.6212809,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_3",3,0.81064045,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_4",7,1.891494383,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_7",24,6.4851236,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,2_2",7,1.891494383,3,3,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,2_3",8,2.161707867,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,5_1",11,2.972348317,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,5_5",12,3.2425618,3,3,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_1",11,2.972348317,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_8",9,2.43192135,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_9",5,1.351067417,3,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_3",3,0.81064045,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_4",2,0.540426967,3,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,10_4",28,7.565977534,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,10_5",4,1.080853933,3,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,10_6",2,0.540426967,3,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_2",7,1.891494383,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_7",11,2.972348317,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_9",9,2.43192135,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,5_4",23,6.214910117,3,4,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,5_5",23,6.214910117,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,6_6",5,1.351067417,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,7_3",7,1.891494383,3,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,7_4",2,0.540426967,3,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_1",3,0.81064045,3,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_6",4,1.080853933,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,10_2",4,1.080853933,3,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,4_2",7,1.891494383,3,1,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,7_4",12,3.2425618,3,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,7_5",4,1.080853933,3,1,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,11_3",4,1.080853933,3,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,6_2",5,1.351067417,3,2,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,7_5",3,0.81064045,3,2,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,8_4",5,1.351067417,3,2,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,8_5",22,5.944696633,3,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,1_6",13,3.512775283,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,1_8",6,1.6212809,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,11_1",10,2.702134833,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,11_3",8,2.161707867,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,12_1",6,1.6212809,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,12_2",15,4.05320225,3,3,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_3",41,11.07875282,3,3,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_8",48,12.9702472,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,3_3",7,1.891494383,3,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,3_4",12,3.530482377,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,3_7",26,7.025550567,3,3,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,3_8",10,3.062035555,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,4_1",10,2.702134833,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,4_5",3,0.81064045,3,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,4_6",15,4.05320225,3,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,7_2",1,0.270213483,3,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,9_1",1,0.270213483,3,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,1_5",8,2.161707867,3,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,11_2",6,1.6212809,3,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,11_3",20,5.404269667,3,4,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,12_3",6,1.6212809,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,12_4",11,2.972348317,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,13_2",4,1.080853933,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_2",3,0.81064045,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_6",26,7.025550567,3,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_13",6,1.6212809,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_4",3,0.81064045,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_9",10,2.702134833,3,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,5_1",69,18.64473035,3,4,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,5_2",13,3.512775283,3,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,5_3",52,14.05110113,3,4,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,8_3",7,1.891494383,3,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,9_3",5,1.351067417,3,4,3
ks,ks_6_1,Kyphosus vaigiensis ,"ks_6_1_4,5_1",20,11.05001102,4,4,4
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_4,5_4",3,2.235073115,4,4,1
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_4,5_5",2,1.490048743,4,4,1
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_4,8_4",11,8.195268087,4,4,3
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,4_5",13,9.685316831,4,3,2
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,4_6",3,2.235073115,4,3,1
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_4,3_1",17,12.66541432,4,4,3
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_4,4_8",11,8.195268087,4,4,3
rl,rl_1_1,Scarus ghobban ,"rl_1_1_4,6_4",2,1.246450465,4,4,1
rl,rl_1_2,Scarus ghobban ,"rl_1_2_4,1_2",5,2.560823722,4,4,4
rl,rl_3_2,Scarus ghobban ,"rl_3_2_1,9_1",3,1.869675697,4,1,1
rl,rl_5_1,Scarus ghobban ,"rl_5_1_3,8_1",2,1.783322318,4,3,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_1,4_3",2,1.246450465,4,1,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_3,3_2",1,0.749395931,4,3,1
ks,ks_2_1,Scarus rivulatus,"ks_2_1_1,5_2",4,0.836231814,4,1,2
ks,ks_2_2,Scarus rivulatus,"ks_2_2_1,11_2",5,2.351785022,4,1,3
ks,ks_2_2,Scarus rivulatus,"ks_2_2_2,4_1",9,4.233213039,4,2,3
ks,ks_2_2,Scarus rivulatus,"ks_2_2_3,4_1",5,2.642743011,4,3,3
ks,ks_6_1,Scarus rivulatus,"ks_6_1_1,8_1",5,1.403355469,4,1,2
ks,ks_6_1,Scarus rivulatus,"ks_6_1_4,10_2",3,0.842013281,4,4,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_2,11_2",3,0.842013281,4,2,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_3,11_2",7,2.570914138,4,3,2
ks,ks_6_2,Scarus rivulatus,"ks_6_2_3,4_1",3,1.101820345,4,3,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,9_1",5,1.045289768,4,1,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_2,1_1",3,0.452862958,4,2,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_2,3_3",4,0.836231814,4,2,2
ks,ks_8_1,Scarus rivulatus,"ks_8_1_3,2_2",10,2.806710938,4,3,3
ks,ks_8_1,Scarus rivulatus,"ks_8_1_4,1_2",11,3.087382032,4,4,3
ks,ks_8_1,Scarus rivulatus,"ks_8_1_4,8_3",3,1.411071013,4,4,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_1,6_1",4,1.122684375,4,1,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,1_1",5,1.836367242,4,3,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,10_2",4,1.122684375,4,3,1
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,6_1",7,1.964697656,4,3,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_4,4_3",3,0.842013281,4,4,1
rl,rl_1_2,Scarus rivulatus,"rl_1_2_3,3_2",2,1.46398314,4,3,1
rl,rl_7_1,Scarus rivulatus,"rl_7_1_4,9_4",7,2.570914138,4,4,3
ks,ks_4_1,Siganus canaliculatus,"ks_4_1_4,8_1",3,0.958748217,4,4,1
ks,ks_2_2,Siganus javus,"ks_2_2_2,3_6",5,0.646509827,4,2,2
ks,ks_2_2,Siganus javus,"ks_2_2_2,3_7",6,0.775811793,4,2,3
ks,ks_4_1,Siganus javus,"ks_4_1_2,7_1",3,0.505204144,4,2,2
ks,ks_4_1,Siganus javus,"ks_4_1_3,7_4",17,3.643715514,4,3,2
ks,ks_4_1,Siganus javus,"ks_4_1_4,3_1",5,1.071681033,4,4,2
ks,ks_6_1,Siganus javus,"ks_6_1_1,12_1",7,0.905113758,4,1,3
ks,ks_6_1,Siganus javus,"ks_6_1_2,11_2",5,0.842006907,4,2,1
ks,ks_6_2,Siganus javus,"ks_6_2_1,3_1",4,0.22432876,4,1,2
ks,ks_8_1,Siganus javus,"ks_8_1_4,8_8",5,0.842006907,4,4,2
ks,ks_8_2,Siganus javus,"ks_8_2_2,9_1",2,0.336802763,4,2,2
rl,rl_1_2,Siganus javus,"rl_1_2_1,8_1",4,0.96006287,4,1,2
rl,rl_1_2,Siganus javus,"rl_1_2_4,11_1",7,1.680110022,4,4,3
rl,rl_7_1,Siganus javus,"rl_7_1_3,6_3",6,1.440094304,4,3,3
rl,rl_7_2,Siganus javus,"rl_7_2_4,1_4",2,0.428672413,4,4,1
rl,rl_7_2,Siganus javus,"rl_7_2_4,6_3",4,0.857344827,4,4,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,3_6",9,2.43192135,4,2,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,4_1",7,1.891494383,4,2,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_4,3_1",14,3.782988767,4,4,2
ks,ks_6_1,Siganus virgatus ,"ks_6_1_1,12_1",6,1.6212809,4,1,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_2,11_2",3,0.81064045,4,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,8_7",7,1.891494383,4,3,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,8_3",3,0.81064045,4,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_2,1_1",8,2.161707867,4,2,4
rl,rl_1_1,Siganus virgatus ,"rl_1_1_2,8_2",15,4.05320225,4,2,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,5_5",8,2.161707867,4,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,11_1",85,22.96814608,4,4,4
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,11_4",12,3.2425618,4,4,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,12_4",19,5.134056183,4,4,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,6_4",8,2.161707867,4,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,8_6",7,1.891494383,4,4,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_10",10,2.702134833,4,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_12",6,1.6212809,4,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_2",3,0.918610666,4,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_3",92,24.85964047,4,3,4
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,9_4",27,8.267495998,4,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,1_2",8,2.161707867,4,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,10_2",15,4.05320225,4,4,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,3_5",40,10.80853933,4,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,4_7",8,2.161707867,4,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,1_2",9,2.43192135,4,3,4
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,11_2",7,1.891494383,4,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,4_4",14,3.782988767,4,3,4
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_4",33,8.91704495,4,4,3
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_5",27,7.29576405,4,4,4
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,8_4",4,1.080853933,4,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,8_1",12,3.2425618,4,3,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,1_4",9,2.43192135,4,4,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,6_2",40,10.80853933,4,4,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,9_4",5,1.351067417,4,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,1_5",8,2.161707867,4,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_8",2,0.540426967,4,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_9",5,1.351067417,4,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,2_4",18,4.8638427,4,3,4
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,5_2",5,1.351067417,4,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,5_3",16,4.323415733,4,3,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,5_4",14,3.782988767,4,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_3",5,1.351067417,4,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_4",2,0.540426967,4,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_10",17,4.593629217,4,3,3
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,6_3",7,1.891494383,4,4,1
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_4,5_5",18,8.939669063,5,4,3
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_3,8_2",13,9.685316831,5,3,5
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,3_2",30,22.35073115,5,3,4
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,4_3",15,11.17536557,5,3,3
rl,rl_1_2,Scarus ghobban ,"rl_1_2_3,8_1",4,2.49290093,5,3,1
rl,rl_5_1,Scarus ghobban ,"rl_5_1_3,1_3",5,4.458305795,5,3,1
rl,rl_5_1,Scarus ghobban ,"rl_5_1_3,4_1",3,2.674983477,5,3,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_4,4_8",4,3.566644636,5,4,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_2,1_1",6,2.20364069,5,2,3
ks,ks_6_2,Scarus rivulatus,"ks_6_2_4,10_1",2,0.418115907,5,4,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_4,3_1",3,0.842013281,5,4,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_4,1_1",24,6.736106251,5,4,5
rl,rl_1_2,Scarus rivulatus,"rl_1_2_3,1_1",4,2.365700355,5,3,1
ks,ks_8_1,Siganus javus,"ks_8_1_3,11_1",4,0.857344827,5,3,3
ks,ks_8_1,Siganus javus,"ks_8_1_3,3_3",6,1.010408288,5,3,4
ks,ks_8_2,Siganus javus,"ks_8_2_1,7_3",3,0.505204144,5,1,4
rl,rl_7_2,Siganus javus,"rl_7_2_3,4_4",2,0.480031435,5,3,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_2,1_1",2,0.540426967,5,2,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,3_1",16,4.323415733,5,4,3
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,11_1",5,1.351067417,5,3,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,3_3",4,1.080853933,5,3,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_1,7_3",3,0.81064045,5,1,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,8_1",31,8.376617984,5,3,4
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,10_4",19,5.134056183,5,4,3
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,8_2",13,3.512775283,5,3,3
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_10",9,2.43192135,5,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_6",3,0.81064045,5,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_7",12,3.2425618,5,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,1_3",26,7.025550567,5,3,4
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,4_1",4,1.080853933,5,3,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,4_2",6,1.6212809,5,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_6",19,5.134056183,5,3,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_4",22,5.944696633,5,4,4
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_9",33,8.91704495,5,3,4
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_4,8_3",20,14.90048743,6,4,6
ks,ks_8_1,Scarus rivulatus,"ks_8_1_3,4_1",7,3.29249903,6,3,3
ks,ks_8_1,Siganus javus,"ks_8_1_3,6_1",2,0.336802763,6,3,1
rl,rl_1_1,Siganus javus,"rl_1_1_3,11_1",9,2.408233583,6,3,6
rl,rl_1_2,Siganus javus,"rl_1_2_3,10_5",5,1.200078587,6,3,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,11_1",11,3.36823911,6,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_5",11,2.972348317,6,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,8_3",26,7.025550567,6,4,3
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,6_5",28,7.565977534,6,4,6
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_4",24,6.4851236,6,4,4
rl,rl_7_2,Scarus ghobban ,"rl_7_2_3,5_1",3,2.248187794,7,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,9_3",33,8.91704495,7,3,5
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,1_2",17,4.593629217,7,4,6
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,4_4",63,46.93653541,8,3,7
rl,rl_7_2,Siganus javus,"rl_7_2_3,8_1",4,0.96006287,8,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,6_4",37,9.997898884,8,3,6
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,11_1",66,17.8340899,8,4,6
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_5",26,7.025550567,9,3,6
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,10_3",59,15.94259552,15,4,12
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,10_3",83,22.42771912,16,4,13
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,10_3",69,18.64473035,17,2,14
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_6",87,23.50857305,18,3,15
rl,rl_7_2,Kyphosus vaigiensis ,"rl_7_2_2,3_",3,2.235073115,1,2,1
ks,ks_6_1,Siganus canaliculatus,"ks_6_1_3,12_",6,1.687882248,1,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,13_",4,1.080853933,1,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,3_",22,5.944696633,3,2,3
